# PulseTrace recording
# session_id: 2026-05-09T16-21-12
# device: OnePlus CPH2449 (Android 36)
# started_at: 1778336472741
timestamp_ns,red,luma,coverage
166544228471571,79.737,54.443,1.0000
166544235357613,83.585,58.637,1.0000
166544259483758,84.137,58.521,1.0000
166544320560633,77.854,52.831,1.0000
166544323018029,75.136,52.288,1.0000
166544351368081,81.756,58.825,1.0000
166544402453498,97.308,72.053,1.0000
166544427377456,110.788,80.369,1.0000
166544463673133,109.584,72.611,1.0000
166544507254175,91.305,53.930,1.0000
166544526766206,81.684,46.164,1.0000
166544555743967,80.938,45.405,0.9985
166544599498810,79.955,44.017,0.9680
166544631144331,78.882,43.513,0.9569
166544655864019,79.653,43.751,0.9621
166544700972248,76.415,42.105,0.9259
166544728697456,74.582,40.594,0.8927
166544763091727,75.534,41.489,0.9124
166544794356831,75.945,42.278,0.9297
166544821519852,72.830,39.721,0.8735
166544849982925,72.040,39.086,0.8595
166544893086831,74.122,41.004,0.9017
166544919998185,78.896,46.667,1.0000
166544954243394,79.766,47.648,1.0000
166544998497716,82.294,49.838,1.0000
166545026529904,84.282,51.871,1.0000
166545070772664,78.850,45.829,1.0000
166545099391518,74.910,41.499,0.9126
166545137991258,78.819,45.874,1.0000
166545162646154,81.509,48.965,1.0000
166545197258029,81.940,49.661,1.0000
166545224508498,87.638,55.003,1.0000
166545266992873,86.014,52.126,1.0000
166545295686570,84.342,49.484,1.0000
166545333744539,85.876,50.792,1.0000
166545365054539,83.820,48.191,1.0000
166545397267352,82.191,46.253,1.0000
166545436678498,81.331,45.099,0.9918
166545467029331,78.862,42.573,0.9362
166545498562195,80.034,43.785,0.9628
166545549126050,83.213,47.390,1.0000
166545562190737,83.687,48.217,1.0000
166545587372977,86.049,50.404,1.0000
166545618293393,86.964,50.759,1.0000
166545670240477,90.351,53.733,1.0000
166545690912612,92.490,55.475,1.0000
166545721802924,96.274,59.543,1.0000
166545770957091,100.629,64.567,1.0000
166545791680997,101.090,65.014,1.0000
166545831497299,102.639,66.484,1.0000
166545869151154,102.553,65.946,1.0000
166545893635424,94.753,57.404,1.0000
166545937409383,87.873,49.979,1.0000
166545972950476,85.681,47.551,1.0000
166545994871622,83.545,45.661,1.0000
166546018854070,81.093,43.730,0.9617
166546071063393,83.476,46.437,1.0000
166546091297716,83.103,46.334,1.0000
166546121495112,82.083,45.461,0.9997
166546178189018,82.482,45.768,1.0000
166546192730112,82.410,45.811,1.0000
166546231113289,86.042,49.741,1.0000
166546285398758,88.985,53.338,1.0000
166546295715997,91.263,56.376,1.0000
166546314565268,91.762,56.709,1.0000
166546360485060,94.475,60.644,1.0000
166546394665268,95.268,61.981,1.0000
166546431777351,93.853,60.396,1.0000
166546467209174,94.886,61.908,1.0000
166546487741310,97.449,65.540,1.0000
166546530957924,98.567,67.295,1.0000
166546568840268,100.767,70.192,1.0000
166546601810737,102.076,72.108,1.0000
166546630934591,102.624,72.859,1.0000
166546665042820,103.136,73.341,1.0000
166546702542820,99.524,68.804,1.0000
166546731343497,98.033,66.501,1.0000
166546758058810,96.774,64.383,1.0000
166546800148705,95.968,63.631,1.0000
166546823554539,95.402,62.772,1.0000
166546867562195,94.174,60.374,1.0000
166546895601570,93.212,59.137,1.0000
166546929716518,96.115,61.434,1.0000
166546959164487,90.074,51.924,1.0000
166546990263237,95.974,59.919,1.0000
166547026934070,102.823,66.005,1.0000
166547062675059,85.054,42.781,0.9408
166547093291778,88.506,48.572,1.0000
166547135195632,87.189,46.035,1.0000
166547163264851,79.940,38.095,0.8377
166547219672351,80.980,38.771,0.8526
166547224421986,80.409,35.666,0.7843
166547259588601,90.058,47.294,1.0000
166547284883184,110.689,72.436,1.0000
