# PulseTrace recording
# session_id: 2026-05-10T13-49-44
# device: OnePlus CPH2449 (Android 36)
# started_at: 1778413784813
timestamp_ns,red,luma,coverage
6379062907356,200.027,85.428,1.0000
6379111089127,200.050,85.593,1.0000
6379117251888,200.067,85.615,1.0000
6379133944179,200.090,85.646,1.0000
6379156244856,200.119,85.602,1.0000
6379165478346,200.100,85.589,1.0000
6379211714908,200.113,85.673,1.0000
6379228787408,200.150,85.762,1.0000
6379249241471,200.179,85.757,1.0000
6379271460794,200.197,85.773,1.0000
6379283964075,200.303,85.801,1.0000
6379298899179,200.349,85.812,1.0000
6379317650690,200.384,85.823,1.0000
6379348795325,200.378,85.826,1.0000
6379365109856,200.353,85.821,1.0000
6379384154075,200.382,85.798,1.0000
6379400627304,200.377,85.721,1.0000
6379412791210,200.348,85.698,1.0000
6379437709856,200.372,85.772,1.0000
6379450879492,200.366,85.823,1.0000
6379469841887,200.399,85.808,1.0000
6379506784127,200.394,85.740,1.0000
6379518688710,200.376,85.738,1.0000
6379530899960,200.361,85.727,1.0000
6379533141471,200.382,85.789,1.0000
6379552225221,200.391,85.843,1.0000
6379579698085,200.449,85.918,1.0000
6379606577044,200.453,85.992,1.0000
6379627144700,200.497,86.033,1.0000
6379631459491,200.488,86.012,1.0000
6379647288398,200.500,85.997,1.0000
6379663927564,200.533,86.074,1.0000
6379682151731,200.539,86.162,1.0000
6379722747825,200.587,86.247,1.0000
6379731911991,200.629,86.251,1.0000
6379746379491,200.616,86.076,1.0000
6379754088814,200.542,85.878,1.0000
6379777122200,200.444,85.777,1.0000
6379801002616,200.355,85.835,1.0000
6379814529075,200.287,85.872,1.0000
6379840832096,200.100,85.805,1.0000
6379860692200,200.079,85.799,1.0000
6379870581471,200.046,85.762,1.0000
6379888935325,200.039,85.871,1.0000
6379913564283,200.081,85.995,1.0000
6379928839700,200.106,85.986,1.0000
6379951438346,200.121,85.959,1.0000
6379966497356,200.094,85.949,1.0000
6379982841887,200.173,86.074,1.0000
6379996696262,200.180,86.199,1.0000
6380013331054,200.224,86.247,1.0000
6380048217825,200.256,86.355,1.0000
6380055210220,200.305,86.522,1.0000
6380072197460,200.376,86.738,1.0000
6380096341470,200.472,87.027,1.0000
6380102407200,200.558,87.281,1.0000
6380128998814,200.720,87.613,1.0000
6380167948710,200.860,87.831,1.0000
6380171417304,201.010,87.969,1.0000
6380189162877,201.141,88.087,1.0000
6380202550845,201.404,88.166,1.0000
6380238318398,201.482,88.175,1.0000
6380242894127,201.570,88.246,1.0000
6380257004075,201.642,88.341,1.0000
6380280510272,201.694,88.499,1.0000
6380297722877,201.765,88.803,1.0000
6380317609491,201.869,89.098,1.0000
6380349706054,201.983,89.251,1.0000
6380354949075,202.105,89.388,1.0000
6380371059700,202.195,89.616,1.0000
6380400183085,202.349,89.864,1.0000
6380403606366,202.460,90.021,1.0000
6380418489231,202.574,90.174,1.0000
6380439775064,202.676,90.243,1.0000
6380466789960,202.778,90.296,1.0000
6380472444179,202.827,90.357,1.0000
6380513327512,202.926,90.519,1.0000
6380532472460,203.006,90.606,1.0000
6380551778397,203.072,90.736,1.0000
6380574568814,203.138,90.840,1.0000
6380586004283,203.209,90.959,1.0000
6380604903606,203.284,91.205,1.0000
6380632619595,203.380,91.519,1.0000
6380648431574,203.512,91.843,1.0000
6380664088293,203.619,91.951,1.0000
6380688758241,203.757,91.974,1.0000
6380699155533,203.831,92.057,1.0000
6380724999022,204.053,92.340,1.0000
6380747130012,204.121,92.414,1.0000
6380750020064,204.200,92.575,1.0000
6380767640376,204.307,92.817,1.0000
6380790864439,204.417,93.104,1.0000
6380813727824,204.525,93.296,1.0000
6380821612668,204.614,93.244,1.0000
6380850654699,204.581,93.024,1.0000
6380861782460,204.615,92.988,1.0000
6380879084543,204.556,93.110,1.0000
6380899646158,204.435,93.162,1.0000
6380938180116,204.416,93.247,1.0000
6380950653085,204.374,93.291,1.0000
6380955519126,204.363,93.380,1.0000
6380973593241,204.338,93.499,1.0000
6380988260168,204.365,93.699,1.0000
6381012239595,204.433,93.949,1.0000
6381030056470,204.480,94.052,1.0000
6381054189074,204.617,94.176,1.0000
6381065864283,204.679,94.291,1.0000
6381103788033,204.707,94.436,1.0000
6381107054856,204.764,94.427,1.0000
6381124838345,204.776,94.288,1.0000
6381142900637,204.725,94.197,1.0000
6381165620012,204.701,94.227,1.0000
6381173688085,204.710,94.414,1.0000
6381204907199,204.700,94.603,1.0000
6381219289751,204.727,94.670,1.0000
6381231961418,204.736,94.646,1.0000
6381255512355,204.713,94.584,1.0000
6381280162564,204.705,94.554,1.0000
6381298621470,204.675,94.554,1.0000
6381305128137,204.636,94.546,1.0000
6381329478501,204.636,94.512,1.0000
6381345322303,204.621,94.438,1.0000
6381366687564,204.592,94.537,1.0000
6381386440585,204.615,94.681,1.0000
6381398323918,204.614,94.708,1.0000
6381425578553,204.613,94.688,1.0000
6381434548397,204.620,94.720,1.0000
6381447688085,204.641,94.875,1.0000
6381466475480,204.642,95.015,1.0000
6381487501939,204.679,95.233,1.0000
6381514523449,204.746,95.501,1.0000
6381521821053,204.798,95.863,1.0000
6381550098137,204.848,96.086,1.0000
6381562845116,204.919,96.087,1.0000
6381581925428,204.971,96.118,1.0000
6381601553814,205.170,96.321,1.0000
6381629865949,205.225,96.381,1.0000
6381649481991,205.247,96.470,1.0000
