# PulseTrace recording
# session_id: 2026-05-10T13-18-01
# device: OnePlus CPH2449 (Android 36)
# started_at: 1778411881333
timestamp_ns,red,luma,coverage
4564799001173,215.002,74.637,1.0000
4564823068725,214.963,74.629,1.0000
4564841425913,214.970,74.626,1.0000
4564861787059,214.928,74.618,1.0000
4564896809090,214.892,74.601,1.0000
4564903305028,214.880,74.596,1.0000
4564919218361,214.871,74.594,1.0000
4564940087423,214.869,74.599,1.0000
4564961010652,214.868,74.601,1.0000
4564992922371,214.850,74.599,1.0000
4565001518309,214.839,74.609,1.0000
4565029487580,214.869,74.602,1.0000
4565052426277,214.866,74.601,1.0000
4565072402215,214.855,74.597,1.0000
4565092183569,214.847,74.593,1.0000
4565117350496,214.860,74.606,1.0000
4565135969507,214.899,74.618,1.0000
4565166332996,214.894,74.620,1.0000
4565175651173,214.896,74.626,1.0000
4565195046017,214.908,74.633,1.0000
4565217873934,214.869,74.622,1.0000
4565238016434,214.882,74.626,1.0000
4565260429142,214.901,74.640,1.0000
4565271951434,214.907,74.648,1.0000
4565284320236,214.907,74.660,1.0000
4565315473569,214.898,74.652,1.0000
4565326640340,214.894,74.642,1.0000
4565349663934,214.880,74.632,1.0000
4565369258569,214.865,74.625,1.0000
4565386868777,214.863,74.618,1.0000
4565407221173,214.844,74.634,1.0000
4565433730236,214.814,74.623,1.0000
4565475569506,214.856,74.617,1.0000
4565488718048,214.847,74.606,1.0000
4565515391277,214.874,74.601,1.0000
4565532859559,214.879,74.590,1.0000
4565553303204,214.897,74.601,1.0000
4565570546329,214.897,74.612,1.0000
4565605047423,214.890,74.622,1.0000
4565620496798,214.884,74.619,1.0000
4565639998621,214.880,74.631,1.0000
4565660728725,214.892,74.634,1.0000
4565686187944,214.921,74.636,1.0000
4565703070808,214.935,74.644,1.0000
4565731844767,214.917,74.645,1.0000
4565740847579,214.896,74.636,1.0000
4565762834402,214.823,74.619,1.0000
4565792671954,214.756,74.592,1.0000
4565804315913,214.640,74.563,1.0000
4565824574715,214.506,74.500,1.0000
4565842364975,214.429,74.471,1.0000
4565867920340,214.354,74.425,1.0000
4565879000288,214.351,74.416,1.0000
4565899347944,214.323,74.412,1.0000
4565923478517,214.312,74.413,1.0000
4565937912006,214.291,74.403,1.0000
4565958752371,214.265,74.400,1.0000
4565977174506,214.220,74.381,1.0000
4565995238569,214.179,74.373,1.0000
4566021282579,214.138,74.347,1.0000
4566036379662,214.110,74.342,1.0000
4566056588360,214.127,74.344,1.0000
4566077672631,214.161,74.360,1.0000
4566102738933,214.146,74.364,1.0000
4566140831381,214.133,74.357,1.0000
4566153069194,214.091,74.345,1.0000
4566170299871,214.088,74.347,1.0000
4566190294298,214.143,74.361,1.0000
4566209098777,214.143,74.359,1.0000
4566233654715,214.169,74.375,1.0000
4566271441277,214.171,74.379,1.0000
4566277345756,214.156,74.379,1.0000
4566288305079,214.178,74.382,1.0000
4566301620339,214.186,74.386,1.0000
4566328738985,214.240,74.415,1.0000
4566343879037,214.269,74.432,1.0000
