# PulseTrace recording
# session_id: 2026-05-10T13-43-27
# device: OnePlus CPH2449 (Android 36)
# started_at: 1778413407577
timestamp_ns,red,luma,coverage
6001833277448,200.539,72.257,1.0000
6001866285521,200.536,72.251,1.0000
6001879716094,200.537,72.241,1.0000
6001906585313,200.532,72.225,1.0000
6001914950261,200.515,72.227,1.0000
6001934220417,200.451,72.216,1.0000
6001969069323,200.364,72.190,1.0000
6001982964583,200.316,72.165,1.0000
6001999828490,200.284,72.167,1.0000
6002015748802,200.228,72.161,1.0000
6002034121458,200.200,72.164,1.0000
6002058927604,200.179,72.166,1.0000
6002074704011,200.138,72.149,1.0000
6002099061875,200.113,72.122,1.0000
6002116220781,200.138,72.128,1.0000
6002134061510,200.120,72.123,1.0000
6002156896823,200.110,72.123,1.0000
6002177297396,200.078,72.122,1.0000
6002204503490,200.088,72.141,1.0000
6002219401406,200.068,72.132,1.0000
6002236221615,200.037,72.101,1.0000
6002261998594,200.011,72.092,1.0000
6002279432083,200.015,72.090,1.0000
6002300276458,199.995,72.087,1.0000
6002318751458,199.992,72.102,1.0000
6002340779844,199.990,72.117,1.0000
6002360756667,200.003,72.112,1.0000
6002382520729,200.001,72.105,1.0000
6002401034687,199.991,72.095,1.0000
6002422192552,199.989,72.101,1.0000
6002441429167,200.010,72.098,1.0000
6002470511094,199.997,72.099,1.0000
6002483363698,200.001,72.096,1.0000
6002503435573,199.985,72.100,1.0000
6002521490000,199.993,72.087,1.0000
6002543229062,200.006,72.105,1.0000
6002568110260,199.998,72.105,1.0000
6002583935260,200.000,72.107,1.0000
6002602189687,199.998,72.136,1.0000
6002625241042,200.014,72.146,1.0000
6002643025052,199.995,72.148,1.0000
6002669941614,199.994,72.160,1.0000
6002684341719,200.007,72.164,1.0000
6002706214219,200.007,72.163,1.0000
6002723435208,200.011,72.172,1.0000
6002749326510,200.028,72.180,1.0000
6002771674062,200.041,72.198,1.0000
6002800414583,200.054,72.199,1.0000
6002816309427,200.064,72.203,1.0000
6002827353489,200.091,72.213,1.0000
6002847833958,200.109,72.220,1.0000
6002872466927,200.107,72.212,1.0000
6002896369479,200.130,72.219,1.0000
6002908164114,200.147,72.217,1.0000
6002929431719,200.132,72.230,1.0000
6002950071719,200.092,72.241,1.0000
6002966946614,200.014,72.203,1.0000
6003005062500,199.910,72.151,1.0000
6003018745104,199.853,72.127,1.0000
6003028088333,199.815,72.109,1.0000
6003048613750,199.779,72.092,1.0000
6003071244896,199.788,72.092,1.0000
6003099082708,199.794,72.106,1.0000
6003117303281,199.786,72.112,1.0000
6003131291927,199.781,72.091,1.0000
6003152229531,199.762,72.085,1.0000
6003171950989,199.761,72.105,1.0000
6003205871250,199.759,72.103,1.0000
6003219822291,199.781,72.139,1.0000
6003234246510,199.804,72.146,1.0000
6003253998385,199.826,72.160,1.0000
6003276261718,199.799,72.158,1.0000
6003286815156,199.793,72.146,1.0000
6003319273541,199.777,72.133,1.0000
6003334669687,199.766,72.131,1.0000
6003360305000,199.765,72.133,1.0000
6003375323333,199.743,72.119,1.0000
6003397131093,199.733,72.114,1.0000
6003423695729,199.724,72.105,1.0000
6003439614635,199.712,72.116,1.0000
6003458117916,199.700,72.119,1.0000
6003476853697,199.696,72.112,1.0000
6003500459166,199.716,72.116,1.0000
6003523134166,199.706,72.118,1.0000
6003541461979,199.733,72.134,1.0000
6003559800208,199.743,72.154,1.0000
6003588728177,199.771,72.165,1.0000
6003608930156,199.792,72.185,1.0000
6003637622760,199.811,72.187,1.0000
6003645681510,199.798,72.188,1.0000
6003667459635,199.848,72.190,1.0000
6003684812447,199.850,72.206,1.0000
6003705112395,199.867,72.207,1.0000
6003723432447,199.856,72.216,1.0000
6003751048177,199.853,72.215,1.0000
6003762941979,199.903,72.225,1.0000
