# PulseTrace recording
# session_id: 2026-05-10T13-51-10
# device: OnePlus CPH2449 (Android 36)
# started_at: 1778413870929
timestamp_ns,red,luma,coverage
6465206690969,190.580,74.742,1.0000
6465223091178,190.614,74.746,1.0000
6465239512376,190.672,74.761,1.0000
6465262931021,190.710,74.791,1.0000
6465290917792,190.758,74.826,1.0000
6465330400292,190.863,74.989,1.0000
6465342213990,190.949,75.012,1.0000
6465357532271,191.014,75.006,1.0000
6465385501386,191.077,75.043,1.0000
6465407158000,191.155,75.140,1.0000
6465422466855,191.198,75.222,1.0000
6465441864563,191.290,75.268,1.0000
6465454681594,191.362,75.279,1.0000
6465476575396,191.450,75.309,1.0000
6465505281959,191.482,75.367,1.0000
6465525409407,191.533,75.459,1.0000
6465538369355,191.599,75.534,1.0000
6465556348365,191.677,75.609,1.0000
6465586983261,191.730,75.661,1.0000
6465621700500,191.801,75.687,1.0000
6465627883209,191.852,75.712,1.0000
6465644950448,191.888,75.783,1.0000
6465667659667,191.942,75.841,1.0000
6465687178521,191.993,75.867,1.0000
6465719082584,192.044,75.875,1.0000
6465725128104,192.065,75.909,1.0000
6465746777479,192.083,75.991,1.0000
6465769752584,192.138,76.090,1.0000
6465786494042,192.198,76.173,1.0000
6465805481334,192.312,76.167,1.0000
6465834989823,192.343,76.099,1.0000
6465850241334,192.402,76.150,1.0000
6465868691282,192.357,76.236,1.0000
6465886759667,192.402,76.306,1.0000
6465909294927,192.420,76.235,1.0000
6465934451438,192.293,76.048,1.0000
6465951874719,192.114,75.909,1.0000
6465971272688,192.053,75.897,1.0000
6465987651698,191.948,75.869,1.0000
6466005024667,191.798,75.792,1.0000
6466035820344,191.747,75.692,1.0000
6466058233469,191.682,75.568,1.0000
6466070778886,191.607,75.473,1.0000
6466088614563,191.497,75.385,1.0000
6466112984615,191.443,75.364,1.0000
6466137051594,191.335,75.331,1.0000
6466155793990,191.331,75.301,1.0000
6466168900031,191.326,75.208,1.0000
6466191701906,191.287,75.151,1.0000
6466210732323,191.221,75.132,1.0000
6466240643833,191.195,75.137,1.0000
6466272718052,191.144,75.122,1.0000
6466275269406,191.170,75.090,1.0000
6466292268521,191.238,75.052,1.0000
6466320078938,191.205,74.999,1.0000
6466333800240,191.189,74.962,1.0000
6466357251750,191.183,74.976,1.0000
6466375393417,191.145,74.968,1.0000
6466398603938,191.154,74.976,1.0000
6466419241490,191.163,74.976,1.0000
6466440996333,191.165,74.948,1.0000
6466456434198,191.191,74.953,1.0000
6466481695969,191.192,74.958,1.0000
6466501895865,191.160,74.950,1.0000
6466519232688,191.193,74.915,1.0000
6466537823365,191.174,74.839,1.0000
6466563675135,191.101,74.719,1.0000
6466581229719,191.030,74.595,1.0000
6466590234302,190.928,74.500,1.0000
6466620426594,190.855,74.479,1.0000
6466637756229,190.834,74.511,1.0000
6466664354094,190.772,74.546,1.0000
6466689242531,190.808,74.545,1.0000
6466705904042,190.854,74.525,1.0000
6466720931385,190.852,74.549,1.0000
6466738217531,190.917,74.645,1.0000
6466763804667,190.981,74.712,1.0000
6466784845864,191.087,74.690,1.0000
6466805013364,191.099,74.565,1.0000
6466827467896,190.974,74.377,1.0000
6466840874562,190.797,74.229,1.0000
6466860383885,190.646,74.116,1.0000
6466887920239,190.484,74.026,1.0000
6466907335708,190.304,73.945,1.0000
6466932281854,190.223,73.846,1.0000
6466946640344,190.176,73.734,1.0000
6466967100604,190.078,73.584,1.0000
6466990502010,189.986,73.464,1.0000
6467007221594,189.881,73.391,1.0000
6467029229250,189.719,73.390,1.0000
6467049945864,189.715,73.465,1.0000
6467067409354,189.796,73.507,1.0000
6467089028989,189.844,73.480,1.0000
6467106466750,189.813,73.384,1.0000
6467129623364,189.742,73.302,1.0000
6467144718781,189.737,73.306,1.0000
6467157491906,189.731,73.348,1.0000
6467191217739,189.689,73.368,1.0000
6467210173521,189.762,73.393,1.0000
6467232122323,189.775,73.380,1.0000
6467257251489,189.805,73.373,1.0000
6467269975343,189.885,73.401,1.0000
6467298077531,189.926,73.437,1.0000
6467313248052,189.870,73.443,1.0000
6467335590604,189.925,73.475,1.0000
6467358230708,189.939,73.457,1.0000
6467377098156,189.935,73.446,1.0000
6467389524302,190.030,73.484,1.0000
6467414551333,190.034,73.498,1.0000
6467436264770,190.042,73.513,1.0000
6467456546489,190.062,73.535,1.0000
6467475390604,190.087,73.519,1.0000
6467497270708,190.070,73.475,1.0000
6467520114823,190.064,73.485,1.0000
6467532592635,190.050,73.502,1.0000
6467548949875,190.084,73.535,1.0000
6467571202635,190.127,73.555,1.0000
6467591858573,190.143,73.560,1.0000
6467613854198,190.131,73.566,1.0000
6467633433520,190.145,73.561,1.0000
6467659743156,190.166,73.566,1.0000
6467670656333,190.190,73.583,1.0000
6467690426437,190.208,73.546,1.0000
6467709806854,190.114,73.452,1.0000
6467739491385,189.964,73.347,1.0000
6467759449562,189.829,73.244,1.0000
6467783757895,189.685,73.174,1.0000
6467810693260,189.538,73.129,1.0000
6467824875083,189.495,73.107,1.0000
6467839828156,189.478,73.069,1.0000
6467864059979,189.416,72.981,1.0000
6467882751229,189.359,72.910,1.0000
6467903155499,189.250,72.855,1.0000
6467924529458,189.211,72.854,1.0000
6467940572895,189.189,72.820,1.0000
6467959977687,189.093,72.720,1.0000
6467986284249,189.047,72.635,1.0000
6468007482166,189.078,72.616,1.0000
6468023397999,189.007,72.587,1.0000
6468043939562,188.873,72.606,1.0000
6468065595187,188.920,72.665,1.0000
6468089034145,188.976,72.647,1.0000
6468104702010,189.017,72.679,1.0000
6468121492895,189.201,72.797,1.0000
6468138965656,189.263,72.814,1.0000
6468157968989,189.294,72.831,1.0000
6468178044874,189.316,72.860,1.0000
6468197730968,189.346,72.923,1.0000
6468222719979,189.390,72.976,1.0000
6468248149770,189.459,72.985,1.0000
6468268579197,189.453,72.962,1.0000
6468289551906,189.448,72.950,1.0000
6468311100291,189.434,72.949,1.0000
6468329566906,189.424,72.964,1.0000
6468346413468,189.467,72.997,1.0000
6468370001385,189.461,72.954,1.0000
6468387516645,189.458,72.923,1.0000
6468406403156,189.426,72.922,1.0000
6468428661906,189.446,72.981,1.0000
6468454654770,189.496,72.991,1.0000
6468474398468,189.519,72.983,1.0000
6468491429874,189.486,72.959,1.0000
6468511575656,189.465,72.936,1.0000
6468528377791,189.476,72.944,1.0000
6468553449562,189.466,72.959,1.0000
6468576380187,189.470,72.929,1.0000
6468592253885,189.449,72.905,1.0000
6468605418260,189.379,72.866,1.0000
6468623272062,189.355,72.857,1.0000
6468646115864,189.309,72.822,1.0000
6468670480187,189.259,72.763,1.0000
6468688275864,189.139,72.685,1.0000
6468709685291,189.005,72.633,1.0000
6468733200760,188.888,72.663,1.0000
6468753922530,188.869,72.746,1.0000
6468769386593,188.831,72.716,1.0000
6468791794249,188.850,72.724,1.0000
6468824286176,188.961,72.771,1.0000
6468839971124,188.900,72.734,1.0000
6468858798832,188.854,72.736,1.0000
6468885806853,188.803,72.769,1.0000
6468908905030,188.692,72.830,1.0000
6468921623780,188.776,72.992,1.0000
6468951463416,188.878,73.143,1.0000
6468958167322,188.945,73.252,1.0000
6468979554353,189.143,73.371,1.0000
6469006930134,189.220,73.374,1.0000
6469028724093,189.279,73.387,1.0000
6469046363780,189.253,73.413,1.0000
6469056368364,189.191,73.452,1.0000
6469072171541,189.185,73.491,1.0000
6469091631801,189.252,73.486,1.0000
6469112547791,189.286,73.446,1.0000
6469139175291,189.255,73.424,1.0000
6469159004145,189.272,73.432,1.0000
6469179656645,189.300,73.466,1.0000
6469194414822,189.313,73.469,1.0000
6469215377061,189.335,73.487,1.0000
6469240704405,189.355,73.483,1.0000
6469259042582,189.402,73.477,1.0000
6469283381072,189.415,73.450,1.0000
6469296281957,189.401,73.450,1.0000
6469320749561,189.420,73.488,1.0000
6469357245603,189.431,73.509,1.0000
6469372322634,189.450,73.577,1.0000
6469389024405,189.445,73.691,1.0000
6469406545916,189.496,73.821,1.0000
6469434363155,189.605,73.912,1.0000
6469454573207,189.709,73.973,1.0000
6469475637895,189.829,74.034,1.0000
6469496343363,189.852,74.066,1.0000
6469511288572,189.899,74.179,1.0000
6469530439457,189.982,74.331,1.0000
6469561196384,190.106,74.425,1.0000
6469569909666,190.209,74.506,1.0000
6469580800968,190.254,74.590,1.0000
6469606736124,190.333,74.714,1.0000
6469622730447,190.510,74.890,1.0000
6469643836645,190.628,75.047,1.0000
6469661257530,190.767,75.160,1.0000
6469691225238,190.831,75.231,1.0000
6469705638728,190.867,75.289,1.0000
6469726417790,190.862,75.318,1.0000
6469746564093,190.807,75.364,1.0000
6469770154457,190.810,75.411,1.0000
6469793089405,190.834,75.399,1.0000
6469814921176,190.835,75.351,1.0000
6469825600238,190.810,75.288,1.0000
6469844934405,190.759,75.266,1.0000
6469875005707,190.670,75.230,1.0000
6469895703467,190.669,75.267,1.0000
6469947147947,190.677,75.350,1.0000
6469959555915,190.743,75.345,1.0000
6469975158311,190.782,75.287,1.0000
6469995626540,190.763,75.267,1.0000
6470022513676,190.693,75.343,1.0000
6470047182530,190.658,75.430,1.0000
6470056232009,190.751,75.540,1.0000
6470079192217,190.882,75.566,1.0000
6470105300238,190.988,75.514,1.0000
6470124741176,191.075,75.466,1.0000
6470129071853,191.012,75.408,1.0000
6470149184665,190.966,75.424,1.0000
6470173658832,190.982,75.442,1.0000
6470191594978,190.881,75.425,1.0000
6470213059405,190.889,75.437,1.0000
6470241097426,190.951,75.486,1.0000
6470260383780,190.981,75.512,1.0000
6470274192478,191.006,75.513,1.0000
6470300503624,191.055,75.541,1.0000
6470312327165,191.098,75.609,1.0000
6470337601801,191.153,75.681,1.0000
6470356554769,191.306,75.756,1.0000
6470375942269,191.374,75.845,1.0000
6470392964978,191.439,75.965,1.0000
6470426556228,191.562,76.068,1.0000
6470444457374,191.688,76.132,1.0000
6470473762321,191.789,76.153,1.0000
6470487810759,191.816,76.155,1.0000
6470506293207,191.867,76.203,1.0000
6470528611957,191.904,76.291,1.0000
6470549754978,191.962,76.383,1.0000
6470568421957,192.051,76.424,1.0000
6470591784248,192.112,76.432,1.0000
6470611925707,192.263,76.545,1.0000
6470630026071,192.309,76.725,1.0000
6470642326436,192.418,76.924,1.0000
6470668715134,192.615,77.061,1.0000
6470680599457,192.802,77.062,1.0000
6470698611905,192.816,76.945,1.0000
6470724124665,192.813,76.912,1.0000
6470741865967,192.755,76.981,1.0000
6470769103311,192.682,77.035,1.0000
6470783690394,192.733,77.050,1.0000
6470804515655,192.822,76.993,1.0000
6470825845915,192.809,76.924,1.0000
6470843433988,192.783,76.895,1.0000
6470861787686,192.781,76.912,1.0000
6470881542738,192.773,76.924,1.0000
6470905824769,192.784,76.918,1.0000
6470924686748,192.789,76.876,1.0000
6470957704248,192.785,76.888,1.0000
6470986091488,192.778,76.937,1.0000
6470993252530,192.811,76.987,1.0000
6471014833936,192.830,76.990,1.0000
6471035477634,192.855,76.925,1.0000
6471062994509,192.852,76.877,1.0000
6471075529040,192.829,76.791,1.0000
6471100517738,192.819,76.746,1.0000
6471109290759,192.781,76.687,1.0000
6471127064613,192.756,76.588,1.0000
6471154245498,192.675,76.480,1.0000
6471169812113,192.612,76.382,1.0000
6471191736019,192.549,76.342,1.0000
6471210006852,192.529,76.376,1.0000
6471229251332,192.503,76.430,1.0000
6471254696748,192.440,76.480,1.0000
6471271248519,192.473,76.531,1.0000
6471290874821,192.626,76.491,1.0000
6471312173779,192.649,76.394,1.0000
6471332774144,192.620,76.314,1.0000
6471356706800,192.546,76.266,1.0000
6471372973571,192.489,76.215,1.0000
6471393075446,192.455,76.137,1.0000
6471413259404,192.289,76.025,1.0000
6471431855811,192.203,75.973,1.0000
6471453431852,192.142,75.914,1.0000
6471472466175,192.123,75.863,1.0000
6471509864456,192.065,75.826,1.0000
6471524603259,192.041,75.784,1.0000
6471549277321,192.021,75.750,1.0000
6471562290029,191.964,75.713,1.0000
6471582972738,191.921,75.674,1.0000
6471606329977,191.905,75.627,1.0000
6471612397061,191.854,75.550,1.0000
6471641840915,191.778,75.474,1.0000
6471655511175,191.729,75.416,1.0000
6471689548883,191.668,75.372,1.0000
6471697465550,191.629,75.306,1.0000
6471723355133,191.512,75.168,1.0000
6471738475133,191.284,75.010,1.0000
6471759136383,191.123,74.913,1.0000
6471780829977,190.933,74.865,1.0000
6471800294196,190.895,74.852,1.0000
6471821324821,190.819,74.761,1.0000
6471840369144,190.767,74.631,1.0000
6471872993935,190.714,74.513,1.0000
6471881397738,190.578,74.394,1.0000
6471901329196,190.485,74.366,1.0000
6471934472633,190.426,74.368,1.0000
6471962362373,190.332,74.375,1.0000
6471967755602,190.340,74.390,1.0000
6471980928935,190.393,74.366,1.0000
6472007224040,190.385,74.330,1.0000
6472022969717,190.344,74.334,1.0000
6472051248102,190.333,74.380,1.0000
6472072876019,190.361,74.485,1.0000
6472092516592,190.459,74.584,1.0000
6472110064196,190.585,74.620,1.0000
6472129481019,190.634,74.636,1.0000
6472151186800,190.713,74.664,1.0000
6472180963310,190.721,74.734,1.0000
6472194062894,190.805,74.804,1.0000
6472211926435,190.854,74.843,1.0000
