# PulseTrace recording
# session_id: 2026-05-10T12-51-14
# device: OnePlus CPH2449 (Android 36)
# started_at: 1778410274273
timestamp_ns,red,luma,coverage
2944124913354,216.826,74.263,1.0000
2944156813354,216.914,74.293,1.0000
2944164685229,216.947,74.309,1.0000
2944183877156,216.951,74.334,1.0000
2944203792677,216.969,74.329,1.0000
2944244370802,217.002,74.345,1.0000
2944248965489,217.041,74.359,1.0000
2944264299604,217.096,74.382,1.0000
2944284966531,217.157,74.404,1.0000
2944305945073,217.218,74.432,1.0000
2944333727260,217.297,74.463,1.0000
2944349021219,217.354,74.474,1.0000
2944366804969,217.427,74.492,1.0000
2944386622312,217.515,74.533,1.0000
2944414495177,217.586,74.563,1.0000
2944446506687,217.661,74.583,1.0000
2944467880854,217.756,74.604,1.0000
2944482343979,217.839,74.642,1.0000
2944501397260,217.869,74.654,1.0000
2944512571166,217.883,74.657,1.0000
2944528520385,217.800,74.634,1.0000
2944566388041,217.621,74.578,1.0000
2944579626166,217.390,74.502,1.0000
2944599077364,217.129,74.418,1.0000
2944612312208,216.918,74.345,1.0000
2944640055437,216.793,74.297,1.0000
2944655930073,216.693,74.254,1.0000
2944676063666,216.703,74.246,1.0000
2944693174864,216.746,74.257,1.0000
2944716255541,216.802,74.270,1.0000
2944733562989,216.808,74.279,1.0000
2944755915333,216.803,74.279,1.0000
2944774371479,216.777,74.266,1.0000
2944796500073,216.808,74.281,1.0000
2944818632156,216.829,74.279,1.0000
2944833695333,216.807,74.272,1.0000
2944867080854,216.801,74.283,1.0000
2944877649500,216.790,74.278,1.0000
2944896202364,216.792,74.286,1.0000
2944916606218,216.781,74.281,1.0000
2944939682416,216.818,74.291,1.0000
2944980555593,216.883,74.313,1.0000
2945006496843,216.968,74.343,1.0000
2945015179916,217.048,74.377,1.0000
2945029804343,217.135,74.407,1.0000
2945049812937,217.213,74.452,1.0000
2945078434604,217.308,74.483,1.0000
2945086451687,217.369,74.508,1.0000
2945100149187,217.417,74.517,1.0000
2945121184968,217.457,74.527,1.0000
2945145765281,217.511,74.549,1.0000
2945184264083,217.651,74.598,1.0000
2945200452312,217.718,74.622,1.0000
2945225318302,217.755,74.635,1.0000
2945245969395,217.813,74.645,1.0000
2945264537364,217.923,74.689,1.0000
2945294439031,218.018,74.722,1.0000
2945303776895,218.082,74.746,1.0000
2945329931374,218.151,74.780,1.0000
2945346490020,218.259,74.810,1.0000
2945369538510,218.353,74.842,1.0000
2945396909499,218.462,74.880,1.0000
2945415239760,218.535,74.896,1.0000
2945428539708,218.515,74.896,1.0000
2945446839760,218.387,74.851,1.0000
2945477876635,218.196,74.788,1.0000
2945499085697,217.980,74.713,1.0000
2945514429499,217.757,74.629,1.0000
2945533002260,217.608,74.591,1.0000
2945553333979,217.500,74.555,1.0000
2945574945072,217.536,74.552,1.0000
2945613292416,217.506,74.533,1.0000
2945619514604,217.528,74.537,1.0000
2945634912364,217.556,74.539,1.0000
2945655079812,217.596,74.559,1.0000
